SA2_5DIG,SA2_name,SA2_area,SA2_population,SA2_population_percentage,SA2_population_density
31459,Wilsonton,18.9443,14317.0,0.055734023552325575,755.7
31460,Ayr,69.8291,9068.0,0.03530042086837244,129.9
31461,Burdekin,4878.6303,7725.0,0.030072314866362724,1.6
31462,Charters Towers,41.8593,8138.0,0.03168006451552878,194.4
31463,Dalrymple,68340.3051,3785.0,0.014734461070444387,0.1
31464,Ingham,41.6192,4486.0,0.01746335333210397,107.8
31465,Ingham Surrounds,2765.5697,6506.0,0.025326923044732153,2.4
31466,Palm Island,71.9928,2180.0,0.008486426719569026,30.3
31467,Aitkenvale,3.3069,4850.0,0.018880353022894394,1466.6
31468,Annandale (Qld),18.8364,10258.0,0.03993291985749499,544.6
31469,Belgian Gardens - Pallarenda,39.829,3214.0,0.012511640126924243,80.7
31470,Bohle Plains,100.0626,8620.0,0.03355642124893808,86.1
31471,Condon - Rasmussen,46.1617,10955.0,0.04264624069398105,237.3
31472,Cranbrook,3.3581,5906.0,0.022991209268703978,1758.7
31474,Douglas,78.9574,8011.0,0.031185671766269484,101.5
31475,Garbutt - West End,17.0488,6353.0,0.024731316031844964,372.6
31476,Gulliver - Currajong - Vincent,4.9312,7679.0,0.029893243476867226,1557.2
31477,Heatley,2.0316,3946.0,0.015361210933678614,1942.3
31478,Hermit Park - Rosslea,3.8838,5473.0,0.021305602493670313,1409.2
31479,Hyde Park - Pimlico,3.1985,4771.0,0.01857281737571735,1491.6
31480,Kelso,170.3565,10862.0,0.042284205058696685,63.8
31481,Kirwan - East,3.5233,7791.0,0.03032924338172582,2211.3
31482,Kirwan - West,9.3421,15243.0,0.059338808479995724,1631.6
31483,Magnetic Island,51.1523,2486.0,0.009677640745343394,48.6
31484,Mount Louisa,31.602,10259.0,0.03993681271378837,324.6
31485,Mundingburra,2.6394,3625.0,0.014111604063503543,1373.4
31486,Northern Beaches,1008.6848,6616.0,0.025755137237003983,6.6
31487,Oonoonba,8.6993,7137.0,0.027783315365855113,820.4
31488,South Townsville - Railway Estate,9.179,5366.0,0.02088906687027862,584.6
31489,Townsville - South,2073.1699,4797.0,0.01867403163934524,2.3
31490,Townsville City - North Ward,6.763,9287.0,0.036152956396622735,1373.2
31491,Wulguru - Roseneath,63.5182,6184.0,0.024073423318263697,97.4
31473,Burdell - Mount Low,44.0387,19724.0,0.07678269753063278,447.9
31473,Deeragun - Jensen,22.0178,6151.0,0.023944959060582145,279.4
31492,Ashfield - Kepnock,8.0749,5699.0,0.022185388015974257,705.8
31493,Bargara - Burnett Heads,144.6156,19243.0,0.07491023365351687,133.1
31494,Branyan - Kensington,50.4255,5420.0,0.021099281110121156,107.5
31495,Bundaberg,6.1218,6317.0,0.024591173205283277,1031.9
31496,Bundaberg East - Kalkie,13.7591,5850.0,0.022773209316274683,425.2
31497,Bundaberg North - Gooburrum,53.8539,7499.0,0.029192529344058776,139.2
31498,Bundaberg Surrounds - North,1273.6851,9362.0,0.036444920618626246,7.4
31499,Bundaberg Surrounds - South,2207.1816,10872.0,0.04232313362163048,4.9
31500,Millbank - Avoca,9.54,7453.0,0.029013457954563282,781.2
31501,Svensson Heights - Norville,6.399,5859.0,0.0228082450229151,915.6
31502,Walkervale - Avenell Heights,12.442,11093.0,0.04318345486246753,891.6
31503,Gayndah - Mundubbera,8513.3532,6450.0,0.025108923092302855,0.8
31504,Gin Gin,2355.4671,5438.0,0.021169352523402005,2.3
31505,Kingaroy,70.1948,10660.0,0.04149784808743386,151.9
31506,Kingaroy Surrounds - North,4332.3354,9618.0,0.0374414918297316,2.2
31507,Kingaroy Surrounds - South,2370.7257,4178.0,0.016264353593742842,1.8
31508,Monto - Eidsvold,11156.4957,3694.0,0.01438021114774678,0.3
31509,Nanango,1648.736,10090.0,0.0392789200002071,6.1
31510,North Burnett,289.5233,13.0,5.060713181394374e-05,
31511,Cooloola,1141.6459,6606.0,0.025716208674070175,5.8
31512,Gympie - North,42.6857,15090.0,0.058743201467108534,353.5
31513,Gympie - South,26.7758,7605.0,0.029605172111157086,284.0
31514,Gympie Surrounds,2544.6626,20634.0,0.08032519675760885,8.1
31515,Kilkivan,3219.4645,3814.0,0.014847353902952415,1.2
31516,Booral - River Heads,158.341,5815.0,0.02263695934600637,36.7
31517,Craignish - Dundowran Beach,35.6108,5608.0,0.02183113809327665,157.5
31518,Pialba - Eli Waters,18.7195,16017.0,0.062351879251072065,855.6
31519,Point Vernon,4.8459,5748.0,0.02237613797434989,1186.2
31520,Torquay - Scarness - Kawungan,10.9418,15947.0,0.06207937931053544,1457.4
31521,Urangan - Wondunna,23.0976,14915.0,0.05806195161576699,645.7
31522,Burrum - Fraser,2759.1365,10675.0,0.04155624093183457,3.9
31523,Granville,49.0135,3076.0,0.011974425958437765,62.8
31524,Maryborough (Qld),84.2739,18838.0,0.07333362685469785,223.5
31525,Maryborough Surrounds - South,3823.1905,9620.0,0.03744927754231837,2.5
31526,Tinana,37.3373,5912.0,0.02301456640646426,158.3
39799,Migratory - Offshore - Shipping (Qld),,,,
39499,No usual address (Qld),,,,
41001,Adelaide,10.4824,18639.0,0.07255894845231517,1778.1
41002,North Adelaide,5.0909,6912.0,0.02690742269984455,1357.7
41003,Adelaide Hills,364.439,7095.0,0.02761981540153314,19.5
41004,Aldgate - Stirling,117.2141,18410.0,0.0716674843611311,157.1
41005,Hahndorf - Echunga,110.1516,4750.0,0.018491067393556365,43.1
41006,Lobethal - Woodside,202.4981,9522.0,0.0370677776255671,47.0
41007,Mount Barker,54.1038,22406.0,0.08722333810947872,414.1
41008,Mount Barker Surrounds,395.6659,6863.0,0.026716672741468914,17.3
41009,Nairne,24.8562,5370.0,0.02090463829545214,216.0
41010,Uraidla - Summertown,119.1882,6085.0,0.02368803054521905,51.1
41011,Burnside - Wattle Park,11.305,19273.0,0.07502701934231829,1704.8
41012,Beaumont - Glen Osmond,9.5264,10403.0,0.04049738402003513,1092.0
41013,Toorak Gardens,6.6869,16768.0,0.06527541432740065,2507.6
41014,Athelstone,6.204,9669.0,0.037640027500694,1558.5
41015,Paradise - Newton,9.2256,21888.0,0.08520683854950774,2372.5
41016,Rostrevor - Magill,9.9383,24294.0,0.0945730507913807,2444.5
41017,Norwood (SA),3.8926,10965.0,0.04268516925691485,2816.9
41018,Payneham - Felixstow,5.2284,13240.0,0.05154141732435501,2532.3
41019,St Peters - Marden,5.9826,13645.0,0.05311802412317402,2280.8
41020,Nailsworth - Broadview,2.3161,6542.0,0.02546706587129384,2824.6
41021,Prospect,5.4754,15955.0,0.06211052216088249,2913.9
41022,Walkerville,3.53,8091.0,0.031497100269739904,2292.1
41023,Goodwood - Millswood,7.1977,17827.0,0.06939794914209038,2476.8
41024,Unley - Parkside,7.0726,21255.0,0.08274266051579801,3005.3
41025,Gawler - North,145.5294,9613.0,0.0374220275482647,66.1
41026,Gawler - South,76.7139,21957.0,0.08547544563375097,286.2
41027,Lewiston - Two Wells,84.6217,6566.0,0.02556049442233497,77.6
41028,Craigmore - Blakeview,11.8809,20227.0,0.07874080424620307,1702.5
41029,Davoren Park,9.4649,18641.0,0.07256673416490193,1969.5
41030,Elizabeth,9.2607,10973.0,0.04271631210726189,1184.9
41031,Elizabeth East,8.1823,14195.0,0.05525909508453318,1734.8
41032,Munno Para West - Angle Vale,44.3107,16452.0,0.06404527173869248,371.3
41033,One Tree Hill,130.1511,2482.0,0.009662069320169872,19.1
41034,Smithfield - Elizabeth North,7.987,12609.0,0.04908502500323204,1578.7
41035,Virginia - Waterloo Corner,135.5661,5737.0,0.02233331655512271,42.3
41036,Enfield - Blair Athol,15.1765,26031.0,0.10133494217298226,1715.2
41038,Windsor Gardens,8.4298,22911.0,0.08918923053763576,2717.9
41037,Northgate - Northfield,6.5508,18455.0,0.0718426628943332,2817.2
41037,Valley View - Gilles Plains,4.683,10609.0,0.04129931241647147,2265.4
41039,Dry Creek - North,38.5669,,,
41040,Ingle Farm,7.4263,15849.0,0.06169787939378417,2134.2
41041,Para Hills,10.173,15212.0,0.059218129934900936,1495.3
41042,Parafield,4.6289,17.0,6.617855698746489e-05,3.7
41043,Parafield Gardens,7.0272,18718.0,0.07286648409949222,2663.6
41044,Paralowie,8.3213,18066.0,0.07032834179620828,2171.1
41046,Salisbury,10.7696,18842.0,0.07334919827987138,1749.6
41047,Salisbury East,14.8505,18640.0,0.07256284130860856,1255.2
41048,Salisbury North,31.3003,18788.0,0.07313898404002883,600.2
41171,Mawson Lakes - Globe Derby Park,9.6165,14051.0,0.05469852377828642,1461.1
41172,Pooraka - Cavan,7.4904,8148.0,0.03171899307846258,1087.8
41049,Golden Grove,26.6144,10476.0,0.04078156252945189,393.6
41050,Greenwith,6.0371,9096.0,0.03540942084458709,1506.7
41051,Highbury - Dernancourt,12.001,11119.0,0.04328466912609542,926.5
41052,Hope Valley - Modbury,10.3125,17684.0,0.068841270692137,1714.8
41053,Modbury Heights,9.9089,19480.0,0.075832840595048,1965.9
41054,Redwood Park,14.1403,16410.0,0.06388177177437052,1160.5
41055,St Agnes - Ridgehaven,12.2999,13248.0,0.05157256017470205,1077.1
41056,Brighton (SA),5.9168,15295.0,0.059541237007251495,2585.0
41057,Glenelg (SA),7.2232,20727.0,0.08068723239289322,2869.5
41058,Edwardstown,5.5375,14733.0,0.05735345177037178,2660.6
41059,Hallett Cove,9.2762,12691.0,0.04940423921928923,1368.1
41060,Marino - Seaview Downs,12.2123,9780.0,0.03807213454925921,800.8
41061,Mitchell Park,7.5686,16698.0,0.06500291438686404,2206.2
41062,Morphettville,6.2005,16706.0,0.06503405723721108,2694.3
41063,Sheidow Park - Trott Park,9.3899,10303.0,0.0401080983906971,1097.2
41064,Warradale,6.0145,16360.0,0.0636871289597015,2720.1
41065,Belair,24.7761,4927.0,0.019180102957484676,198.9
41066,Bellevue Heights,8.7154,7686.0,0.029920493470920885,881.9
41067,Blackwood,16.928,13035.0,0.05074338178421205,770.0
41068,Colonel Light Gardens,6.761,15994.0,0.06226234355632431,2365.6
41069,Mitcham (SA),11.4472,16667.0,0.06488223584176925,1456.0
41070,Panorama,5.7425,8531.0,0.03320995703882723,1485.6
41071,Aberfoyle Park,13.8426,11995.0,0.04669481123909655,866.5
41072,Aldinga,35.3303,16066.0,0.0625426292094477,454.7
41073,Christie Downs,8.5727,9580.0,0.03729356329058316,1117.5
41074,Christies Beach,7.2165,11162.0,0.043452061946710765,1546.7
41075,Clarendon,123.3732,2744.0,0.01068199766903551,22.2
41076,Coromandel Valley,4.4154,4511.0,0.017560674739438478,1021.7
41077,Flagstaff Hill,9.7527,10862.0,0.042284205058696685,1113.7
41078,Hackham - Onkaparinga Hills,23.6436,6933.0,0.026989172682005534,293.2
41079,Hackham West - Huntfield Heights,4.374,7915.0,0.03081195756210497,1809.6
41080,Happy Valley,10.17,13954.0,0.05432091671782853,1372.1
41081,Happy Valley Reservoir,6.5089,,,
41082,Lonsdale,9.8401,25.0,9.732140733450719e-05,2.5
41083,McLaren Vale,119.5749,7389.0,0.028764315151786946,61.8
41084,Morphett Vale - East,7.6836,13954.0,0.05432091671782853,1816.1
41085,Morphett Vale - West,5.0775,10232.0,0.039831705593867096,2015.2
41086,Reynella,7.7053,10370.0,0.04036891976235358,1345.8
41088,Willunga,85.1868,3625.0,0.014111604063503543,42.6
41089,Woodcroft,13.5274,11635.0,0.045293382973479644,860.1
41087,Seaford - Seaford Meadows,11.4713,14303.0,0.05567952356421825,1246.9
41087,Seaford Rise - Moana,12.1052,10713.0,0.041704169470983016,885.0
41090,Beverley,4.2061,8989.0,0.034992885221195404,2137.1
41091,Flinders Park,6.3972,16508.0,0.06426327169112178,2580.5
41092,Henley Beach,5.9563,15760.0,0.06135141518367333,2645.9
41093,Hindmarsh - Brompton,7.896,19364.0,0.07538126926501588,2452.4
41094,Royal Park - Hendon - Albert Park,3.246,6561.0,0.025541030140868063,2021.3
41095,Seaton - Grange,8.2533,17674.0,0.0688023421292032,2141.4
41096,West Lakes,8.5515,15327.0,0.059665808408639665,1792.3
41097,Woodville - Cheltenham,8.8122,19537.0,0.07605473340377068,2217.0
41098,Dry Creek - South,6.1446,,,
41099,Largs Bay - Semaphore,6.7241,14963.0,0.058248808717849244,2225.3
41100,North Haven,14.8433,14949.0,0.05819430872974192,1007.1
41101,Port Adelaide,12.972,11703.0,0.045558097201429504,902.2
41102,The Parks,18.2633,19936.0,0.07760798306482941,1091.6
41103,Torrens Island,8.8253,5.0,1.9464281466901437e-05,0.6
41104,Adelaide Airport,7.2952,,,
41105,Fulham,1.3212,2944.0,0.011460568927711566,2228.3
41106,Lockleys,5.702,13562.0,0.05279491705082346,2378.5
41107,Plympton,10.6969,26871.0,0.10460494145942172,2512.0
41108,Richmond (SA),8.9253,17264.0,0.06720627104891727,1934.3
41109,West Beach,4.5068,5206.0,0.020266209863337777,1155.1
41110,Barossa - Angaston,633.8622,6616.0,0.025755137237003983,10.4
41111,Light,1111.6724,10035.0,0.03906481290407118,9.0
41112,Lyndoch,175.7742,6681.0,0.0260081728960737,38.0
41113,Mallala,847.8696,3411.0,0.01327853281672016,4.0
41114,Nuriootpa,50.6409,7297.0,0.028406172372795958,144.1
41115,Tanunda,17.3326,4757.0,0.018518317387610027,274.5
41116,Clare,74.203,4178.0,0.016264353593742842,56.3
41117,Gilbert Valley,1675.3597,5114.0,0.01990806708434679,3.1
41118,Goyder,6748.1529,4155.0,0.016174817898995095,0.6
41119,Wakefield - Barunga West,5231.2432,9707.0,0.03778795603984245,1.9
41120,Jamestown,3107.037,4691.0,0.01826138887224693,1.5
41121,Peterborough - Mount Remarkable,9643.884,5449.0,0.021212173942629184,0.6
41122,Port Pirie,75.2928,14297.0,0.055656166426457966,189.9
41123,Port Pirie Surrounds,1583.2661,3403.0,0.013247389966373119,2.1
41124,Kadina,394.1203,5539.0,0.021562531009033412,14.1
41125,Moonta,271.9202,5300.0,0.020632138354915522,19.5
41126,Wallaroo,146.5314,4503.0,0.017529531889091433,30.7
41127,Yorke Peninsula - North,3654.3884,7621.0,0.02966745781185117,2.1
41128,Yorke Peninsula - South,2273.834,4209.0,0.01638503213883763,1.9
41129,Ceduna,413.3374,2818.0,0.01097006903474565,6.8
41130,Eyre Peninsula,7228.3655,6971.0,0.027137101221153984,1.0
41131,Kimba - Cleve - Franklin Harbour,15184.3968,4286.0,0.016684782073427912,0.3
41132,Le Hunte - Elliston,11387.2463,2172.0,0.008455283869221984,0.2
41133,Port Lincoln,136.2831,16844.0,0.06557127140569756,123.6
41134,West Coast (SA),31877.8466,3769.0,0.014672175369750302,0.1
41135,Western,168946.0226,144.0,0.0005605713062467614,
41136,Whyalla,40.8706,21868.0,0.08512898142364013,535.1
41137,Whyalla - North,80.449,,,
41138,APY Lands,102359.1511,2554.0,0.009942354973293254,
41139,Coober Pedy,77.6795,1624.0,0.006321998620449586,20.9
41140,Quorn - Lake Gilles,26107.329,2197.0,0.00855260527655649,0.1
41141,Outback,513391.3333,2099.0,0.008171105359805223,
41142,Port Augusta,253.9025,14125.0,0.054986595143996564,55.6
41143,Roxby Downs,288.3624,4115.0,0.01601910364725988,14.3
41144,Goolwa - Port Elliot,180.8689,12719.0,0.04951323919550388,70.3
41145,Kangaroo Island,4400.7382,4999.0,0.01946038861060806,1.1
41146,Strathalbyn,155.7859,8028.0,0.03125185032325695,51.5
41147,Strathalbyn Surrounds,1517.7954,8134.0,0.03166449309035526,5.4
41148,Victor Harbor,128.2644,16131.0,0.06279566486851743,125.8
41149,Yankalilla,980.1341,6600.0,0.025692851536309895,6.7
41150,Grant,1690.9302,6296.0,0.024509423223122294,3.7
41151,Kingston - Robe,4431.5114,3943.0,0.015349532364798473,0.9
41152,Millicent,177.4315,5353.0,0.02083845973846468,30.2
41154,Naracoorte,115.23,6444.0,0.025085565954542574,55.9
41155,Naracoorte Surrounds,4404.485,2452.0,0.009545283631368466,0.6
41156,Penola,1514.3964,3170.0,0.01234035445001551,2.1
41157,Tatiara,6527.2342,7072.0,0.027530279706785395,1.1
41158,Wattle Range,2281.8815,3536.0,0.013765139853392698,1.5
41173,Mount Gambier - East,66.7535,15379.0,0.059868236935895436,230.4
41174,Mount Gambier - West,126.5343,14897.0,0.05799188020248615,117.7
41159,Barmera,856.1907,6553.0,0.025509887290521022,7.7
41160,Berri,12.0822,4257.0,0.016571889240919884,352.3
41161,Karoonda - Lameroo,10548.6359,2989.0,0.011635747460913679,0.3
41162,Loxton,146.0888,5698.0,0.02218149515968088,39.0
41163,Loxton Surrounds,4790.3357,1781.0,0.006933177058510292,0.4
41164,Mannum,3287.9008,6722.0,0.026167780004102293,2.0
41165,Murray Bridge,97.5456,18864.0,0.07343484111832574,193.4
41166,Murray Bridge Surrounds,1924.5348,3825.0,0.0148901753221796,2.0
41167,Renmark,14.6561,4818.0,0.018755781621506228,328.7
41168,Renmark Surrounds,901.7859,5191.0,0.020207817018937074,5.8
41169,The Coorong,8644.9956,5612.0,0.021846709518450174,0.6
41170,Waikerie,5557.8467,6787.0,0.02642081566317201,1.2
49799,Migratory - Offshore - Shipping (SA),,,,
49499,No usual address (SA),,,,
51001,Augusta,2106.5915,6765.0,0.026335172824717642,3.2
51003,Busselton Surrounds,1227.064,12300.0,0.047882132408577534,10.0
51004,Margaret River,134.4278,10530.0,0.04099177676929443,78.3
51002,Busselton - East,81.9607,9632.0,0.03749599181783893,117.5
51002,Busselton - West,114.2793,19974.0,0.07775591160397786,174.8
51005,Australind - Leschenault,67.3084,20001.0,0.07786101872389913,297.2
51007,Capel,507.0606,5606.0,0.021823352380689894,11.1
51008,College Grove - Carey Park,9.7141,7243.0,0.028195958132953423,745.6
51009,Collie,1709.815,9088.0,0.03537827799424005,5.3
51010,Dardanup,517.0762,3370.0,0.013118925708691567,6.5
51011,Davenport,11.7042,11.0,4.282141922718316e-05,0.9
51012,Eaton - Pelican Point,9.9522,12789.0,0.0497857391360405,1285.0
51014,Harvey,1660.6331,9630.0,0.03748820610525217,5.8
51015,East Bunbury - Glen Iris,22.9687,7407.0,0.028834386565067788,322.5
51016,Waroona,832.2285,4357.0,0.01696117487025791,5.2
51251,Dalyellup,16.3306,10143.0,0.03948524138375625,621.1
51252,Gelorup - Stratham,65.254,3131.0,0.01218853305457368,48.0
51253,South Bunbury - Bunbury,11.2504,13216.0,0.051447988773313885,1174.7
51254,Withers - Usher,8.2177,5311.0,0.020674959774142708,646.3
51017,Bridgetown - Boyup Brook,4163.8195,7250.0,0.028223208127007085,1.7
51018,Donnybrook - Balingup,1559.856,6312.0,0.024571708923816375,4.0
51019,Manjimup,323.8187,5611.0,0.021842816662156792,17.3
51020,Pemberton,9641.0807,5317.0,0.02069831691190299,0.6
51021,Dawesville - Bouvard,97.9248,8752.0,0.03407027827966427,89.4
51022,Falcon - Wannanup,9.5893,9959.0,0.03876895582577428,1038.6
51023,Greenfields,9.9609,10199.0,0.03970324133618555,1023.9
51024,Halls Head - Erskine,14.2469,20592.0,0.08016169679328687,1445.4
51025,Mandurah,8.3954,10620.0,0.04134213383569865,1265.0
51026,Mandurah - East,40.2182,6804.0,0.026486994220159477,169.2
51027,Mandurah - North,31.8413,22076.0,0.08593869553266323,693.3
51028,Mandurah - South,11.8268,11703.0,0.045558097201429504,989.5
51029,Pinjarra,808.8593,10594.0,0.04124091957207076,13.1
51030,City Beach,9.8073,7017.0,0.027316172610649475,715.5
51031,Claremont (WA),3.8717,9548.0,0.03716899188919499,2466.1
51032,Cottesloe,3.7511,8020.0,0.031220707472909906,2138.0
51033,Floreat,4.4196,8889.0,0.034603599591857374,2011.3
51034,Mosman Park - Peppermint Grove,5.4149,11121.0,0.04329245483868217,2053.8
51035,Nedlands - Dalkeith - Crawley,9.7498,19683.0,0.07662309042260419,2018.8
51036,Swanbourne - Mount Claremont,11.7008,9909.0,0.03857431301110527,846.9
51037,Kings Park (WA),4.1819,50.0,0.00019464281466901437,12.0
51038,Mount Hawthorn - Leederville,3.8983,12274.0,0.04778091814494965,3148.6
51039,Mount Lawley - Inglewood,7.0812,17526.0,0.06822619939778292,2475.0
51040,North Perth,3.0904,10022.0,0.03901420577225724,3242.9
51042,Subiaco - Shenton Park,7.7961,18186.0,0.0707954845514139,2332.7
51043,Wembley - West Leederville - Glendalough,6.5605,19782.0,0.07700848319564885,3015.3
51041,East Perth,3.4135,12308.0,0.047913275258924574,3605.7
51041,Perth (North) - Highgate,2.9639,11903.0,0.04633666846010556,4016.0
51041,Perth (West) - Northbridge,4.5531,12634.0,0.049182346410566555,2774.8
51044,Bassendean - Eden Hill - Ashfield,10.3449,16505.0,0.06425159312224164,1595.5
51045,Bayswater - Embleton - Bedford,13.8115,25418.0,0.09894862126514015,1840.4
51046,Maylands,5.0166,13792.0,0.053690273998300925,2749.3
51047,Morley,10.5547,23567.0,0.09174294426609324,2232.8
51048,Noranda,4.9416,8237.0,0.03206545728857343,1666.9
51049,Chidlow,167.7411,4872.0,0.018965995861348763,29.0
51050,Glen Forrest - Darlington,56.6583,7434.0,0.02893949368498906,131.2
51051,Helena Valley - Koongamia,8.8361,5971.0,0.023244244927773695,675.8
51052,Malmalling - Reservoir,318.3852,10.0,3.8928562933802875e-05,
51053,Mundaring,118.6696,13739.0,0.053483952614751765,115.8
51054,Swan View - Greenmount - Midvale,15.1408,13300.0,0.05177498870195782,878.4
51055,Avon Valley National Park,74.9605,7.0,2.7249994053662012e-05,0.1
51056,Ballajura,23.8166,19198.0,0.07473505512031477,806.1
51057,Beechboro,47.1105,22210.0,0.08646033827597618,471.4
51058,Bullsbrook,253.8629,5794.0,0.022555209363845384,22.8
51060,Gidgegannup,304.8874,2897.0,0.011277604681922692,9.5
51061,Hazelmere - Guildford,16.919,5575.0,0.021702673835595102,329.5
51062,Lockridge - Kiara,14.6126,12983.0,0.050540953256956275,888.5
51063,Malaga,6.4045,23.0,8.953569474774661e-05,3.6
51064,Melaleuca - Lexia,99.6581,,,
51065,Middle Swan - Herne Hill,32.1548,5871.0,0.022854959298435666,182.6
51066,Midland - Guildford,11.7136,11512.0,0.04481456164939387,982.8
51067,Stratton - Jane Brook,23.4945,7285.0,0.028359458097275393,310.1
51068,The Vines,66.9987,12892.0,0.05018670333425866,192.4
51069,Walyunga National Park,17.9495,,,
51059,Aveley,6.7469,16261.0,0.06330173618665685,2410.1
51059,Brabham - Henley Brook,17.0644,11593.0,0.04512988300915767,679.4
51059,Ellenbrook,13.977,19776.0,0.07698512605788856,1414.9
51070,Craigie - Beldon,7.1317,10898.0,0.04242434788525837,1528.1
51071,Currambine - Kinross,5.9596,14272.0,0.05555884501912346,2394.8
51072,Duncraig,7.6491,16505.0,0.06425159312224164,2157.8
51073,Greenwood - Warwick,8.5644,14150.0,0.05508391655133107,1652.2
51074,Heathridge - Connolly,6.6259,10910.0,0.042471062160778936,1646.6
51075,Hillarys,6.2656,11539.0,0.044919668769315135,1841.6
51076,Iluka - Burns Beach,5.8339,10046.0,0.03910763432329837,1722.0
51077,Joondalup - Edgewater,15.6229,14333.0,0.055796309253019656,917.4
51078,Kingsley,7.8538,13602.0,0.05295063130255867,1731.9
51079,Mullaloo - Kallaroo,5.888,11841.0,0.04609531136991599,2011.0
51080,Ocean Reef,5.2646,8384.0,0.032637707163700326,1592.5
51081,Padbury,6.0348,8899.0,0.03464252815479117,1474.6
51082,Sorrento - Marmion,4.5955,10494.0,0.04085163394273274,2283.5
51083,Woodvale,7.1962,9854.0,0.03836020591496935,1369.3
51084,Balcatta - Hamersley,10.3604,16582.0,0.06455134305683193,1600.5
51085,Balga - Mirrabooka,9.4487,21917.0,0.08531973138201576,2319.6
51087,Herdsman,3.1133,,,
51088,Innaloo - Doubleview,5.6082,19125.0,0.074450876610898,3410.2
51089,Karrinyup - Gwelup - Carine,14.0888,23405.0,0.09111230154656562,1661.2
51090,Nollamara - Westminster,6.0391,20590.0,0.08015391108070011,3409.4
51091,Osborne Park Industrial,3.4452,229.0,0.0008914640911840858,66.5
51092,Scarborough,4.9714,18211.0,0.0708928059587484,3663.2
51093,Stirling - Osborne Park,6.4972,15122.0,0.05886777286849671,2327.5
51094,Trigg - North Beach - Watermans Bay,5.7563,8218.0,0.0319914930189992,1427.7
51095,Tuart Hill - Joondanna,3.6309,13254.0,0.05159591731246233,3650.3
51096,Wembley Downs - Churchlands - Woodlands,8.0214,15537.0,0.06048330823024953,1936.9
51097,Yokine - Coolbinia - Menora,6.8504,17649.0,0.0687050207218687,2576.3
51086,Dianella - North,6.4682,12295.0,0.04786266812711063,1900.8
51086,Dianella - South,5.0267,13398.0,0.05215648861870909,2665.4
51098,Alexander Heights - Koondoola,6.7014,12080.0,0.04702570402403387,1802.6
51099,Butler - Merriwa - Ridgewood,10.0345,24604.0,0.09577983624232858,2451.9
51100,Carramar,30.0077,19345.0,0.07530730499544167,644.7
51101,Clarkson,10.7632,14407.0,0.0560843806187298,1338.5
51102,Girrawheen,4.0937,9227.0,0.03591938501901991,2254.0
51104,Marangaroo,4.7933,10829.0,0.04215574080101513,2259.2
51105,Mindarie - Quinns Rocks - Jindalee,12.6805,21502.0,0.08370419602026294,1695.7
51106,Neerabup National Park,17.3984,4.0,1.557142517352115e-05,0.2
51107,Tapping - Ashby - Sinagra,47.8116,14002.0,0.05450777381991079,292.9
51255,Alkimos - Eglinton,32.6641,14413.0,0.05610773775649008,441.2
51256,Carabooda - Pinjar,371.0902,749.0,0.0029157493637418353,2.0
51257,Two Rocks,55.0875,3967.0,0.015442960915839599,72.0
51258,Yanchep,19.0492,11381.0,0.04430459747496105,597.5
51108,Hocking - Pearsall,26.1656,13555.0,0.052767667056769794,518.0
51103,Landsdale,7.2318,15936.0,0.06203655789130826,2203.6
51103,Madeley - Darch,13.1193,14663.0,0.05708095182983515,1117.7
51108,Wanneroo - Sinagra,15.5086,15163.0,0.059027379976525296,977.7
51110,Armadale - Wungong - Brookdale,25.3931,24142.0,0.0939813366347869,950.7
51111,Ashendon - Lesley,326.2898,3.0,1.1678568880140862e-05,
51112,Camillo - Champion Lakes,8.1254,5999.0,0.02335324490398834,738.3
51114,Kelmscott,15.0443,10965.0,0.04268516925691485,728.8
51115,Mount Nasura - Mount Richon - Bedfordale,61.0961,8498.0,0.03308149278114568,139.1
51116,Roleystone,74.8096,7469.0,0.029075743655257367,99.8
51117,Seville Grove,4.5652,11838.0,0.04608363280103584,2593.1
51113,Harrisdale,5.7747,12076.0,0.04701013259886035,2091.2
51113,Piara Waters - Forrestdale,38.4276,16660.0,0.0648549858477156,433.5
51118,Belmont - Ascot - Redcliffe,10.8529,15696.0,0.061102272380896994,1446.2
51119,East Victoria Park - Carlisle,6.2709,17913.0,0.0697327347833211,2856.5
51120,Kewdale Commercial,4.8502,,,
51121,Perth Airport,20.3221,23.0,8.953569474774661e-05,1.1
51123,Victoria Park - Lathlain - Burswood,7.5754,16405.0,0.06386230749290361,2165.6
51122,Cloverdale,3.9696,9188.0,0.03576756362357808,2314.6
51122,Kewdale,2.928,7647.0,0.029768672075479057,2611.7
51122,Rivervale,3.3407,11319.0,0.044063240384771475,3388.2
51124,Bentley - Wilson - St James,11.1482,21476.0,0.08360298175663505,1926.4
51125,Canning Vale - West,8.7354,10401.0,0.04048959830744837,1190.7
51126,Canning Vale Commercial,6.6779,5.0,1.9464281466901437e-05,0.7
51127,Cannington - Queens Park,9.5148,21488.0,0.08364969603215562,2258.4
51128,Parkwood - Ferndale - Lynwood,8.6347,14474.0,0.056345201990386284,1676.3
51129,Riverton - Shelley - Rossmoyne,6.4203,14965.0,0.058256594430436,2330.9
51130,Welshpool,8.314,14.0,5.4499988107324025e-05,1.7
51131,Willetton,8.743,19952.0,0.07767026876552349,2282.1
51132,Beckenham - Kenwick - Langford,18.9584,21096.0,0.08212369636515054,1112.8
