SA2_5DIG,shortest_time_sec,closest_hospital_IDs,closest_hospital_distances
31277,1030.8281307782822,88;399;400;780;58,1091.3225247940832;2672.770255505127;2678.170255505127;2724.670255505127;2775.185274836107
31278,916.6679753656658,282;434;306;457;399,917.3274249422633;3081.809603541186;3303.3184372594305;3916.946458814473;3921.709045419553
31279,3171.3000000000006,399;400;780;877;153,3171.3000000000006;3188.1999999999994;3197.8000000000006;3917.9;4170.9
31280,1043.1900917708754,457;306;399;400;780,1094.308778741428;1486.3018202904398;2655.2362041145625;2668.4155254134735;2687.586204114562
31281,1800.8362903800896,399;400;780;282;457,1967.9368394780001;1984.8368394780005;1994.4368394780001;2419.33065677815;2519.8436354560363
31282,1176.9564005069708,399;400;780;457;877,1263.7354795099282;1269.3663117870724;1311.0233460076047;1864.5786311787074;2080.886421630756
31283,468.0382274768582,400;399;780;877;153,478.33218770048575;480.3000274951883;510.30357437448447;1364.3205022454404;1617.3205022454404
31284,579.5312380524008,399;780;400;877;153,579.5312380524008;590.981547284381;593.0652310806252;958.825188350388;1211.825188350388
31285,416.3378973828183,399;400;780;877;153,416.3378973828183;421.7021440189265;468.2378973828183;1400.3606239834392;1653.3606239834392
31286,178.94514993880048,400;399;780;877;153,182.1546052631579;195.05053549571605;228.67591799265603;1386.1306609547123;1639.1306609547123
31287,299.1059161690015,399;400;780;877;153,299.1059161690015;309.8643243846626;313.73728860858404;1179.206479879444;1432.206479879444
31288,740.1465833153696,399;400;780;877;153,740.1465833153696;757.0465833153696;766.6465833153696;1344.9164475102393;1597.916447510239
31289,924.4945936139333,399;400;780;877;153,924.4945936139333;941.3945936139332;950.9945936139333;1395.295301161103;1648.295301161103
31290,918.6914201183431,399;400;780;877;153,918.6914201183431;935.5914201183432;945.1914201183431;1405.1990138067063;1647.8743918474688
31291,356.5753110674525,400;399;780;877;153,357.878991486575;360.33597904387693;410.669377865095;1587.0590700720368;1840.0590700720368
31292,331.0772357723577,399;400;780;877;153,331.0772357723577;347.9772357723577;357.5772357723577;1195.9957786116322;1448.9957786116322
31293,366.36859151228487,399;400;780;877;153,366.36859151228487;371.76859151228484;411.0696032058862;1203.631073446328;1456.631073446328
31294,698.700518246599,399;400;780;877;153,698.700518246599;704.100518246599;747.3017490822716;1455.8726624919022;1693.287648456057
31295,777.0612471433236,877;399;780;400;153,780.8864838393731;817.4674502122102;829.0674502122102;832.6674502122103;1033.886483839373
31296,804.3558586078989,877;153;399;400;780,804.3558586078989;1082.964528329333;1153.2785802603826;1160.1747036148083;1167.8883700632773
31297,532.1331706788116,877;153;478;399;780,532.1331706788116;945.4569507698981;1026.2454239861202;1336.882942962481;1348.482942962481
31298,477.2,877;153;478;902;697,477.2;785.1;1001.4;1197.7;1198.6
31299,782.6307184145334,877;399;400;153;780,782.6307184145334;1026.956517635956;1036.4883095434707;1036.5031261059337;1041.5809248554913
31300,492.72322722685993,877;153;478;399;780,492.72322722685993;780.9287771764058;1033.551160443996;1068.0550041280617;1079.6550041280616
31301,Not found,Not found,Not found
31302,878.4406778783957,877;399;400;780;153,911.4059870633894;991.6678292367399;997.2635756791719;1006.599917205692;1184.992129366106
31303,745.0136887182518,877;153;478;902;697,745.0136887182518;1081.0077377436503;1160.448626698169;1477.3397666863555;1494.5077377436503
31304,980.7129090791265,877;153;478;399;400,980.7129090791265;1164.0129090791265;1220.2129090791263;1508.1261486617848;1513.5261486617846
31305,797.1137249263068,58;88;478;479;828,804.0783521460925;2610.5215687684235;2768.7034581925363;3354.5146595729384;3381.6034581925373
31306,577.0537099903007,774;479;478;290;828,577.6252909796315;716.5675800193986;1196.6233511154219;1312.8252909796315;1424.3252909796315
31307,588.7398062626718,774;479;478;290;828,588.7398062626718;775.2157768266126;1226.2157768266127;1323.9398062626717;1435.4398062626717
31308,626.0033145464304,479;774;478;290;828,626.0033145464304;844.7279790660226;1159.4033145464305;1422.008735909823;1533.508735909823
31309,585.8788554633471,774;479;478;290;828,585.8788554633471;771.6465248962655;1223.6788554633472;1321.078855463347;1432.578855463347
31310,900.5199176954733,774;479;478;290;828,906.8665679012346;1044.947670781893;1530.9849053497944;1638.7975308641978;1750.2975308641976
31311,510.8007845060063,478;828;479;103;290,511.41590259050423;1124.5687668546211;1126.3775189997548;1141.0867532892048;1293.2085069870066
31312,283.45909829406986,478;479;828;103;290,283.45909829406986;771.6258326563769;950.3400893582453;966.6400893582454;1039.3784457080965
31313,930.0164589515332,479;478;774;828;290,956.1471414441149;1117.5475568743818;1348.6771117705243;1668.960850642928;1674.9827299703265
31314,641.7545264914476,478;479;774;290;828,679.9764372131831;723.0936837713809;1095.093683771381;1337.8232790988736;1339.1409845640385
31315,Not found,Not found,Not found
31316,349.02788790993634,478;828;103;479;877,349.02788790993634;985.2017498776308;1001.5017498776308;1031.8641948115514;1086.6784997552618
31317,563.2205491769264,478;479;774;290;828,604.2972264490248;645.0077949923917;1002.9286139161709;1242.3808479734403;1254.4891478766083
31318,911.407144408252,478;828;479;103;290,911.407144408252;1524.307144408252;1530.6429098805645;1540.607144408252;1695.407144408252
31319,425.3586959247649,478;479;828;103;290,425.3586959247649;1001.9083510971786;1069.960106583072;1086.260106583072;1218.2156300940437
31320,1361.9068397326284,478;828;103;479;877,1364.0962070573605;1976.575128244987;1993.016897248562;2035.9505052075237;2136.7728198352247
31321,1472.781001901362,58;478;479;828;103,1564.3733304877576;1748.93365410733;2202.0987388925532;2355.658767607;2372.3824027007104
31322,1218.7506051544922,479;478;774;290;828,1234.7962836394704;1544.0622383596751;1610.0334472447669;2014.695286914424;2077.2067065356687
31323,578.2530437188711,479;774;478;290;828,578.2530437188711;963.646246080059;1110.814038000369;1374.7530437188711;1486.2000092233905
31324,432.5486042110244,774;479;290;478;828,432.5486042110244;918.2178613674001;1276.9840785427016;1375.880163236338;1388.4840785427018
31325,327.3357232817561,774;479;478;290;828,327.3357232817561;546.0875134940627;1004.3173533645196;1081.3565401223461;1192.8565401223461
31326,258.2801724964063,479;774;478;290;828,258.2801724964063;654.5039386679443;712.6967225682798;1027.2189746046956;1120.0114230953523
31327,244.97770055770056,774;479;290;828;478,244.97770055770056;647.746658086658;1010.9752295152294;1122.4752295152293;1140.6466580866581
31328,427.91595465228806,479;478;774;290;828,427.91595465228806;771.8948016037605;825.7529932254943;1168.3830222590902;1233.3588828978295
31329,398.48601324902137,774;479;290;828;478,398.48601324902137;493.7472146943692;857.8774314965372;968.8844474555857;982.9301565793435
31330,522.2895835337117,479;478;774;290;828,522.5209387323266;728.0618255265942;766.1789939405597;994.9187361738963;1039.684582090988
31331,590.491462618348,479;478;774;290;828,604.5845576232451;651.3806398955272;699.1377571008816;881.4120796604635;926.7590434214823
31332,626.3815337780944,290;774;828;103;479,646.2654252218408;671.9888788133945;701.3912170477363;745.1912170477362;780.2888788133946
31333,473.7999136359275,479;774;290;478;828,500.6200556568467;521.9474330678438;800.0586603972747;805.0938201708088;876.1051530563286
31334,510.35822976332,774;479;290;828;103,510.35822976332;611.0501134767103;722.7254403977089;832.6109478007132;876.4109478007133
31335,549.4137996219281,290;828;103;774;479,549.4310964083176;595.3510712035286;635.0448802772527;645.3830655324512;753.6830655324511
31336,677.9743540822004,774;479;478;290;828,698.9372446140394;717.7574767469591;740.2147309007077;775.4170363303919;806.2781858653311
31337,308.37412203687444,94;692;197;383;31,308.37412203687444;3149.0871597892888;4090.0188103599658;4675.118810359965;5202.918810359965
31338,3150.3439793038565,256;565;184;749;486,5757.638769990593;7258.486253527752;9055.837206020695;9759.105056444027;9986.325552681092
31339,1226.5244870410368,184;270;565;256;777,1244.3218412526999;6087.2113930885525;6343.890172786177;6720.107505399569;9194.753293736501
31340,1186.1900173611111,197;94;692;383;31,2710.507696759259;3305.086458333333;5780.862152777779;6568.095572916666;7093.581684027777
31341,261.69981726815894,565;256;184;749;486,261.69981726815894;5138.912791228871;5726.59648241206;8776.1073549566;8958.407354956602
31342,442.49785637727757,487;521;488;518;486,442.5012325830654;547.7342041800644;549.8342041800643;665.4711682743838;896.6703845123259
31343,362.16797549429134,518;486;521;488;487,362.16797549429134;533.512447786132;534.623865218602;536.723865218602;780.3885547201336
31344,800.7604100818543,487;521;488;518;486,800.7604100818543;809.3604100818544;811.4604100818543;996.4604100818543;1126.4381230245563
31345,7716.280000000001,486;518;521;488;487,7716.280000000001;7748.98;7798.879999999999;7800.98;8058.679999999999
31346,177.938508120011,518;521;488;486;487,177.938508120011;335.4794935315167;337.5794935315167;374.1088356729975;586.0531791907515
31347,609.3595375722543,518;521;488;487;486,609.3595375722543;736.9595375722544;739.0595375722544;825.2595375722543;917.6595375722544
31348,293.13832335329346,521;488;487;518;486,315.10505239520955;317.2050523952096;444.7743637724551;510.10846744011985;574.5806605538921
31349,239.76779350541213,521;488;518;487;486,271.09763530391336;273.1976353039134;357.20747710241466;370.95054121565363;589.8153205661948
31350,453.2251242297754,486;518;521;488;487,453.2251242297754;492.131027628702;541.1304114490162;543.2304114490161;800.9304114490161
31351,2134.2739873108835,486;518;521;488;487,2134.2739873108835;2166.973987310883;2213.5642508540755;2215.664250854075;2468.262347486579
31352,831.5393239972337,749;486;518;521;488,831.5393239972337;2107.3371455739975;2140.0371455739973;2189.937145573997;2192.0371455739973
31353,1794.6057160493829,521;488;487;518;486,2157.696604938272;2159.7966049382717;2334.350185185185;2334.743592592593;2382.4387037037036
31354,931.7347070074769,487;521;488;518;486,931.7347070074769;940.334707007477;942.434707007477;1127.434707007477;1257.434707007477
31355,724.7558305994631,518;487;521;488;486,724.8176558305994;818.8460781389801;849.6926931106472;851.7926931106471;1033.1176558305997
31356,326.4427847346452,518;486;521;488;487,336.7867620751341;410.53284138342275;449.4389087656529;451.53890876565293;705.2076326774
31357,1111.0981752265861,486;518;521;488;487,1147.1726525679758;1180.5223202416917;1230.422320241692;1232.5223202416917;1490.2223202416917
31358,207.40277240490005,486;518;521;488;487,214.35862346872983;277.19719535783366;326.41589297227597;328.515892972276;586.2158929722759
31359,1468.429416769802,692;94;521;488;487,1468.429416769802;3990.756799195545;6786.229416769803;6788.329416769801;6966.229416769803
31360,Not found,Not found,Not found
31361,686.841630539499,692;94;521;488;487,686.841630539499;3422.77850433526;5947.26433044316;5949.36433044316;6127.26433044316
31362,1299.625176565548,121;122;622;664;706,1299.625176565548;1315.725176565548;2044.1304096320714;2409.230409632071;2450.430409632071
31363,1564.910196641626,121;122;622;664;706,1564.910196641626;1581.0101966416262;2318.810196641626;2683.9101966416265;2725.1101966416263
31364,751.1663549039434,121;122;622;664;706,751.1663549039434;767.2663549039435;926.6406218402426;1289.6684024266938;1330.8684024266936
31365,381.5465917547254,122;121;622;664;706,386.7011199583272;401.8310723321922;1383.137658133651;1748.2376581336507;1789.4376581336508
31366,495.5840163329562,121;122;622;664;706,495.5840163329562;506.5840163329562;1288.8414276577953;1653.941427657795;1695.1414276577948
31367,791.271551724138,122;121;622;664;706,791.5164807302233;812.8620182555782;1683.2192190669373;2048.319219066937;2089.5192190669372
31368,534.0687870172945,121;122;622;664;706,534.0687870172945;548.6331082681829;1082.3356550580434;1447.4356550580433;1488.635655058043
31369,1053.3384069000508,122;121;622;664;706,1055.5624048706243;1074.1614662607813;2033.9680872653475;2399.0680872653475;2440.2680872653473
31370,987.7538233110618,434;282;122;121;496,989.9999628804753;3414.406533036377;3593.9672976985894;3620.0672976985898;3649.3066443949515
31371,1624.906044795113,434;122;121;496;622,1833.327271570374;1873.4555484856196;1899.55554848562;2350.185008908119;2843.8714303894126
31372,788.0141394753679,121;122;622;664;706,822.5371152342361;835.0591597355512;895.9322670078908;1226.4254993957488;1267.6254993957489
31373,679.5924752298491,622;664;706;121;122,680.4616218869945;778.3779389449255;819.5779389449254;1060.7963090243686;1076.8963090243685
31374,807.380847107438,121;122;622;664;706,807.380847107438;818.380847107438;1360.087582644628;1704.7693595041324;1745.9693595041324
31375,926.6125868102289,622;121;122;664;706,932.9834777927323;1068.4318223418572;1079.8293889636607;1290.2409959623149;1331.440995962315
31376,971.9404824851287,121;122;622;664;706,971.9404824851287;982.9404824851287;1652.118869795109;2014.2687706543295;2055.468770654329
31377,289.39397721764414,664;706;622;675;178,289.39397721764414;361.0744425593796;831.392038293747;1061.7826829859428;1238.2826829859428
31378,248.96603773584908,706;664;622;675;178,254.07039187227866;300.44306326304104;899.335336805259;1155.5239050627508;1332.0239050627508
31379,168.62007881773397,706;664;622;675;178,169.92322167487686;230.16631527093597;799.7806995073893;1305.3864926108374;1481.8864926108374
31380,321.4768609448544,664;706;622;675;121,339.96866755767326;390.203963042594;594.4908245685397;1175.8777790690917;1406.52585856238
31382,543.0153048317734,626;268;382;675;178,546.2420882873766;669.031020743739;700.6968062231217;704.0278838856564;705.9117252719453
31383,669.8220618007458,675;626;622;268;178,669.8220618007458;1090.7084336707512;1154.9229302077783;1195.8109802876932;1197.8109802876932
31384,1570.8745439566906,675;622;268;178;382,1577.1518418265268;1726.14707543839;2178.07076615276;2180.07076615276;2243.47076615276
31385,682.078938119744,675;626;268;178;382,682.078938119744;854.3833312413707;959.5833312413707;961.5833312413707;1024.9833312413707
31386,490.6153200958576,563;626;382;879;268,525.6623202670319;533.1043093118795;708.0256633002397;713.3256633002397;755.5195994522423
31387,1312.3107097213938,563;626;675;382;879,1364.973221436483;1442.5542728124733;1560.421445002982;1614.6933713896226;1619.9933713896226
